time_ms,batt_V,advCount,connEvents,rssi_mean,rssi_var
7318649,4.281,14839,10327,-69.7,6.12
7319990,4.281,14842,10329,-69.55,5.21
7320800,4.281,14843,10330,-69.55,5.21
7322004,4.281,14845,10332,-69.55,5.21
7323239,4.281,14847,10334,-69.55,5.21
7324036,4.281,14848,10335,-69.55,5.21
7325998,4.281,14852,10338,-69.5,5.11
7326779,4.281,14853,10339,-69.5,5.11
7328812,4.281,14858,10342,-69.5,5.11
7330621,4.281,14861,10345,-69.5,5.11
7330824,4.281,14861,10345,-69.15,7.19
7332861,4.281,14867,10347,-68.8,9.01
7333677,4.281,14868,10348,-68.8,9.01
7334668,4.28,14870,10349,-68.8,9.01
7335817,4.281,14872,10351,-68.8,9.01
7337600,4.281,14875,10354,-68.8,9.01
7338654,4.28,14877,10355,-68.8,9.01
7340151,4.28,14881,10357,-68.8,9.01
7340961,4.281,14882,10358,-68.45,10.58
7341959,4.281,14884,10359,-68.1,11.88
7342993,4.281,14886,10361,-68.1,11.88
7343857,4.281,14888,10362,-68.45,10.58
7344904,4.281,14891,10363,-68.45,10.58
7346213,4.281,14894,10365,-68.4,10.36
7346947,4.281,14895,10366,-68.4,10.36
7350555,4.281,14900,10369,-68.05,11.63
7351280,4.281,14901,10370,-68.05,11.63
7352422,4.281,14904,10371,-68.25,13.25
7353174,4.281,14906,10372,-68.25,13.25
7355557,4.28,14912,10375,-68.25,13.25
7356898,4.281,14914,10377,-68.25,13.25
7357713,4.281,14915,10378,-68.25,13.25
7358683,4.28,14917,10379,-68.6,11.83
7360609,4.281,14922,10381,-68.6,11.83
7361452,4.281,14923,10382,-68.2,13.01
7362333,4.28,14925,10383,-68.15,12.77
7363508,4.281,14928,10384,-68.15,12.77
7364569,4.28,14930,10386,-68.15,12.77
7365993,4.28,14933,10388,-68.15,12.77
7366767,4.28,14934,10389,-68.15,12.77
7368045,4.281,14937,10390,-68.15,12.77
7368879,4.28,14938,10391,-68.15,12.77
7370698,4.281,14942,10394,-68.1,12.52
7371499,4.28,14943,10395,-67.75,13.57
7372523,4.279,14945,10396,-68.1,12.52
7373479,4.281,14947,10397,-68.5,11.42
7374934,4.281,14950,10399,-68.5,11.42
7375775,4.279,14951,10400,-68.5,11.42
7376949,4.28,14954,10401,-68.5,11.42
7377766,4.28,14955,10402,-68.5,11.42
7378750,4.28,14957,10403,-68.85,9.82
7379746,4.281,14959,10404,-69.2,7.96
7381143,4.281,14962,10406,-69.2,7.96
7382183,4.28,14964,10407,-69.2,7.96
7383498,4.279,14966,10409,-69.2,7.96
7384349,4.28,14967,10410,-69.2,7.96
7385268,4.28,14969,10411,-69.2,7.96
7386461,4.281,14972,10412,-69.2,7.96
7387268,4.28,14973,10413,-69.2,7.96
7388345,4.28,14975,10414,-69.55,5.84
7389233,4.28,14977,10415,-69.55,5.84
7390215,4.28,14979,10416,-69,6.74
7391438,4.28,14982,10417,-69.05,6.89
7392264,4.28,14983,10418,-69.05,6.89
7393415,4.28,14985,10420,-69.05,6.89
7394411,4.278,14987,10421,-69.05,6.89
7395287,4.28,14989,10422,-69.05,6.89
7396300,4.281,14991,10423,-69.1,7.04
7397731,4.28,14994,10425,-69.1,7.04
7398532,4.281,14995,10426,-69.1,7.04
7399485,4.278,14997,10427,-68.75,8.83
7400422,4.279,14999,10428,-69.1,7.04
7401759,4.28,15002,10430,-69.1,7.04
7402482,4.279,15003,10431,-69.1,7.04
7403722,4.28,15006,10433,-69.15,7.19
7404958,4.28,15008,10435,-69.15,7.19
7406746,4.278,15012,10438,-69.15,7.19
7407491,4.278,15013,10439,-69.15,7.19
7408397,4.28,15015,10440,-69.15,7.19
7410754,4.28,15020,10444,-69.15,7.19
7411684,4.279,15022,10445,-69.15,7.19
7412611,4.278,15024,10446,-69.15,7.19
7414713,4.279,15029,10449,-69.5,5.11
7416924,4.28,15033,10453,-69.5,5.11
7418234,4.28,15037,10454,-69.5,5.11
7419493,4.28,15039,10456,-69.5,5.11
7420768,4.279,15041,10458,-69.5,5.11
7421597,4.28,15042,10459,-69.5,5.11
7422518,4.278,15044,10460,-69.5,5.11
7423566,4.28,15046,10461,-69.65,6.03
7426178,4.278,15051,10465,-69.65,6.03
7428597,4.278,15055,10469,-69.65,6.03
7430220,4.278,15058,10471,-69.65,6.03
7432228,4.278,15062,10474,-69.65,6.03
7433579,4.279,15064,10476,-69.65,6.03
7434421,4.279,15065,10477,-69.65,6.03
7435640,4.28,15068,10478,-69.65,6.03
7436842,4.28,15070,10480,-69.65,6.03
7437830,4.278,15072,10481,-69.65,6.03
7439092,4.278,15074,10483,-69.65,6.03
7440000,4.278,15076,10484,-69.65,6.03
7441140,4.279,15078,10486,-69.65,6.03
7441949,4.279,15079,10487,-69.65,6.03
7443136,4.279,15082,10488,-69.65,6.03
7444196,4.278,15084,10489,-69.65,6.03
7445217,4.278,15086,10490,-69.65,6.03
7446015,4.279,15087,10491,-69.65,6.03
7447029,4.277,15089,10492,-69.65,6.03
7448037,4.278,15091,10493,-69.65,6.03
7449609,4.279,15095,10495,-69.65,6.03
7450427,4.278,15096,10496,-69.65,6.03
7451485,4.276,15098,10497,-69.7,6.12
7452456,4.276,15100,10498,-69.7,6.12
7453311,4.278,15102,10499,-69.7,6.12
7454607,4.278,15104,10501,-69.7,6.12
7455865,4.278,15106,10503,-69.7,6.12
7456559,4.279,15107,10504,-69.7,6.12
7457596,4.279,15110,10505,-69.7,6.12
7458480,4.278,15112,10506,-69.65,6.03
7459711,4.278,15116,10507,-69.6,5.94
7460712,4.278,15118,10509,-69.6,5.94
7461495,4.278,15119,10510,-69.6,5.94
7462947,4.278,15123,10512,-69.6,5.94
7464181,4.279,15126,10514,-69.6,5.94
7464873,4.278,15127,10515,-69.6,5.94
7466040,4.276,15129,10517,-69.6,5.94
7466854,4.279,15131,10518,-69.6,5.94
7468149,4.278,15134,10520,-69.6,5.94
7468908,4.278,15135,10521,-69.6,5.94
7469898,4.278,15137,10522,-69.6,5.94
7471134,4.278,15139,10524,-69.6,5.94
7471889,4.278,15140,10525,-69.6,5.94
7473050,4.277,15142,10527,-69.6,5.94
7473977,4.278,15144,10528,-69.55,5.84
7475305,4.278,15148,10529,-69.6,5.94
7476103,4.278,15149,10530,-69.6,5.94
7477241,4.278,15152,10531,-69.6,5.94
7478523,4.278,15154,10533,-69.6,5.94
7481701,4.276,15160,10538,-69.6,5.94
7482716,4.276,15162,10539,-69.6,5.94
7483534,4.278,15163,10540,-69.6,5.94
7485408,4.278,15167,10543,-69.6,5.94
7486273,4.278,15168,10544,-69.6,5.94
7487249,4.276,15170,10545,-69.6,5.94
7488755,4.276,15173,10547,-69.6,5.94
7489399,4.276,15173,10547,-69.6,5.94
7490618,4.278,15176,10550,-69.6,5.94
7492678,4.278,15180,10553,-69.6,5.94
7493418,4.276,15181,10554,-69.6,5.94
7494925,4.278,15184,10556,-69.65,6.03
7496670,4.277,15187,10559,-69.65,6.03
7497679,4.278,15189,10560,-69.65,6.03
7498527,4.278,15190,10561,-69.65,6.03
7499482,4.278,15192,10562,-69.45,5
7500485,4.276,15194,10563,-69.5,5.11
7501677,4.278,15197,10564,-69.5,5.11
7502513,4.277,15198,10565,-69.5,5.11
7503454,4.277,15200,10566,-69.5,5.11
7505101,4.276,15204,10568,-69.5,5.11
7506200,4.276,15206,10570,-69.5,5.11
7507977,4.276,15209,10573,-69.5,5.11
7508977,4.276,15211,10574,-69.5,5.11
7509996,4.277,15213,10575,-69.15,7.19
7510781,4.276,15214,10576,-69.15,7.19
7512024,4.278,15217,10577,-69.15,7.19
7512808,4.277,15218,10578,-69.15,7.19
7513684,4.276,15220,10579,-69.1,7.04
7515537,4.277,15225,10581,-69.3,8.22
7516242,4.277,15226,10582,-69.3,8.22
7517225,4.277,15229,10583,-69.65,6.03
7519182,4.276,15234,10586,-69.65,6.03
7520287,4.277,15236,10588,-69.65,6.03
7521406,4.276,15238,10590,-69.65,6.03
7522083,4.276,15239,10591,-69.65,6.03
7523188,4.277,15242,10592,-69.65,6.03
7524384,4.277,15245,10593,-69.65,6.03
7525214,4.276,15247,10594,-69.65,6.03
7526181,4.275,15249,10595,-70,3.58
7527173,4.275,15251,10596,-70,3.58
7528407,4.276,15254,10597,-70.05,3.63
7529560,4.278,15256,10599,-70.05,3.63
7530278,4.276,15257,10600,-70.05,3.63
7531590,4.276,15260,10602,-70.05,3.63
7532356,4.277,15261,10603,-70.05,3.63
7533661,4.276,15264,10605,-70,3.58
7534485,4.275,15265,10606,-70,3.58
7535596,4.276,15268,10607,-70.05,3.63
7536553,4.275,15270,10608,-70.05,3.63
7538239,4.276,15274,10610,-70.1,3.67
7539119,4.275,15275,10611,-70.1,3.67
7540107,4.276,15277,10612,-70.05,3.63
7541047,4.275,15279,10613,-70.05,3.63
7542008,4.275,15281,10614,-70.25,4.83
7543163,4.277,15284,10615,-70.25,4.83
7544107,4.276,15286,10616,-70.25,4.83
7545001,4.276,15288,10617,-70.25,4.83
7546034,4.276,15290,10618,-70.6,1.94
7547477,4.275,15293,10620,-70.6,1.94
7548673,4.276,15295,10622,-70.6,1.94
7549725,4.275,15297,10623,-70.6,1.94
7550542,4.276,15298,10624,-70.6,1.94
7551496,4.276,15300,10625,-70.6,1.94
7553239,4.276,15303,10628,-70.6,1.94
7554055,4.275,15304,10629,-70.6,1.94
7555016,4.275,15306,10630,-70.6,1.94
7556511,4.262,15309,10632,-70.4,1.31
7558428,4.264,15313,10635,-70.4,1.31
7559405,4.261,15315,10636,-70.4,1.31
7560308,4.261,15317,10637,-70.4,1.31
7561578,4.263,15319,10639,-70.4,1.31
7563240,4.263,15323,10641,-70.4,1.31
7564701,4.261,15326,10643,-70.4,1.31
7564903,4.261,15326,10643,-70.4,1.31
7566572,4.264,15331,10645,-70.05,4.05
7567866,4.263,15333,10647,-70.05,4.05
7569003,4.263,15335,10649,-70.05,4.05
7569695,4.263,15336,10650,-70.05,4.05
7570716,4.261,15338,10652,-70.05,4.05
7572026,4.263,15341,10654,-70.05,4.05
7573122,4.263,15343,10656,-70.05,4.05
7573808,4.263,15344,10657,-70.05,4.05
7574849,4.263,15347,10658,-70.05,4.05
7576135,4.261,15350,10660,-69.7,6.54
7576804,4.262,15351,10661,-69.7,6.54
7578071,4.263,15354,10663,-69.7,6.54
7579207,4.263,15356,10665,-69.7,6.54
7580315,4.263,15358,10667,-69.7,6.54
7582156,4.263,15362,10670,-69.7,6.54
7583516,4.261,15365,10672,-69.7,6.54
7584330,4.263,15366,10673,-69.7,6.54
7585406,4.263,15369,10674,-69.7,6.54
7586572,4.262,15371,10676,-69.7,6.54
7587373,4.261,15372,10677,-69.7,6.54
7588526,4.263,15375,10678,-69.65,6.45
7589317,4.263,15376,10679,-69.3,8.64
7590237,4.263,15378,10680,-69.3,8.64
7591599,4.263,15382,10681,-68.9,10.41
7592565,4.261,15384,10682,-68.9,10.41
7593426,4.262,15386,10683,-68.9,10.41
7594287,4.263,15388,10684,-68.85,10.24
7595737,4.263,15391,10686,-68.85,10.24
7596501,4.261,15392,10687,-68.85,10.24
7597767,4.262,15395,10688,-68.5,11.84
7598813,4.263,15397,10689,-68.5,11.84
7599856,4.26,15399,10690,-68.15,13.19
7600694,4.262,15400,10691,-68.15,13.19
7601599,4.263,15402,10692,-67.9,10.83
7602642,4.26,15404,10693,-67.9,10.83
7604247,4.261,15408,10695,-67.9,10.83
7605096,4.261,15409,10696,-67.55,11.73
7606024,4.261,15411,10697,-67.55,11.73
7607261,4.263,15414,10698,-67.55,11.73
7608679,4.263,15417,10700,-67.55,11.73
7609453,4.262,15418,10701,-67.55,11.73
7610780,4.262,15421,10703,-67.2,12.38
7611970,4.262,15423,10705,-67.2,12.38
7612810,4.262,15424,10706,-67.2,12.38
7614156,4.263,15427,10708,-67.55,11.73
7616387,4.263,15431,10712,-67.55,11.73
7617160,4.262,15432,10713,-67.55,11.73
7618402,4.262,15435,10714,-67.55,11.73
7619554,4.262,15437,10716,-67.55,11.73
7620389,4.262,15438,10717,-67.55,11.73
7621303,4.261,15440,10718,-67.55,11.73
7622346,4.262,15442,10719,-67.55,11.73
7623366,4.263,15444,10720,-67.55,11.73
7624535,4.263,15447,10721,-67.55,11.73
7625663,4.263,15450,10722,-67.2,12.38
7627141,4.261,15453,10724,-67.2,12.38
7628692,4.262,15456,10727,-67.2,12.38
7629398,4.261,15457,10728,-67.2,12.38
7630775,4.26,15460,10730,-67.2,12.38
7631476,4.262,15461,10731,-67.2,12.38
7632516,4.261,15464,10732,-67.6,12.04
7633449,4.26,15466,10733,-67.25,12.72
7634526,4.262,15469,10734,-67.65,12.34
7635458,4.26,15471,10735,-67.3,13.06
7636550,4.261,15473,10737,-67.3,13.06
7638160,4.262,15477,10739,-67.65,12.34
7638883,4.261,15478,10740,-67.65,12.34
7640784,4.261,15482,10743,-67.65,12.34
7641565,4.261,15483,10744,-67.65,12.34
7642666,4.262,15485,10746,-67.65,12.34
7643552,4.26,15487,10747,-68,11.37
7644629,4.261,15490,10748,-68,11.37
7645943,4.261,15493,10750,-68,11.37
7646794,4.261,15494,10751,-68,11.37
7647859,4.262,15496,10752,-68,11.37
7648771,4.261,15498,10753,-68,11.37
7650935,4.261,15503,10756,-68.35,10.13
7651721,4.26,15504,10757,-68.35,10.13
7654692,4.261,15510,10762,-68.35,10.13
7655967,4.26,15512,10764,-68.35,10.13
7656800,4.261,15513,10765,-68.35,10.13
7658138,4.261,15516,10767,-68.35,10.13
7660460,4.26,15520,10771,-68.35,10.13
7661040,4.26,15520,10771,-68.35,10.13
7662370,4.261,15524,10774,-68.35,10.13
7663745,4.261,15527,10776,-68.35,10.13
7665004,4.26,15529,10778,-68.35,10.13
7666369,4.26,15532,10780,-68.35,10.13
7667552,4.261,15535,10781,-68.35,10.13
7668407,4.26,15537,10782,-68.35,10.13
7669374,4.26,15539,10783,-68.35,10.13
7670768,4.261,15542,10785,-68.35,10.13
7671591,4.261,15543,10786,-68.35,10.13
7672528,4.261,15545,10787,-68.35,10.13
7674232,4.26,15549,10789,-68.7,8.64
7675055,4.261,15550,10790,-68.7,8.64
7676103,4.26,15552,10791,-68.7,8.64
7677379,4.261,15554,10793,-68.7,8.64
7678486,4.261,15557,10794,-68.7,8.64
7679462,4.261,15559,10795,-68.7,8.64
7680712,4.26,15561,10797,-68.7,8.64
7682033,4.26,15564,10799,-68.7,8.64
7682787,4.26,15565,10800,-68.35,10.13
7684094,4.261,15568,10802,-67.95,11.1
7684842,4.261,15569,10803,-67.95,11.1
7686149,4.26,15572,10805,-68.3,9.91
7687009,4.259,15574,10806,-68.3,9.91
7687903,4.258,15576,10807,-68.25,9.67
7688827,4.258,15578,10808,-68.6,8.25
7690058,4.259,15581,10810,-68.6,8.25
7692346,4.26,15585,10814,-68.6,8.25
7693274,4.257,15587,10815,-68.6,8.25
7694449,4.259,15589,10817,-68.6,8.25
7695590,4.261,15591,10819,-68.6,8.25
7697190,4.26,15594,10822,-68.6,8.25
7700349,4.261,15601,10827,-68.6,8.25
7701554,4.26,15603,10829,-68.6,8.25
7702446,4.26,15604,10830,-68.6,8.25
7703326,4.261,15606,10831,-68.6,8.25
7704319,4.256,15608,10832,-68.6,8.25
7705414,4.258,15611,10833,-68.8,9.64
7706302,4.26,15613,10834,-68.8,9.64
7707315,4.258,15615,10835,-68.8,9.64
7708940,4.26,15618,10837,-68.8,9.64
7709993,4.258,15620,10838,-68.8,9.64
7710841,4.258,15621,10839,-68.8,9.64
7711780,4.26,15623,10840,-69.15,7.82
7713534,4.258,15628,10842,-69.15,7.82
7714697,4.26,15630,10844,-69.15,7.82
7715496,4.258,15631,10845,-69.15,7.82
7716679,4.26,15633,10847,-69.15,7.82
7717845,4.26,15635,10849,-69.15,7.82
7718596,4.26,15636,10850,-69.15,7.82
7720061,4.26,15639,10852,-69.15,7.82
7720994,4.259,15641,10853,-69.15,7.82
7721918,4.26,15643,10854,-69.15,7.82
7723069,4.26,15645,10856,-69.15,7.82
7723841,4.259,15646,10857,-69.15,7.82
7725988,4.258,15651,10860,-69.15,7.82
7726840,4.258,15652,10861,-69.15,7.82
7727745,4.26,15654,10862,-68.8,9.64
7728749,4.258,15656,10863,-68.8,9.64
7729889,4.26,15659,10864,-68.8,9.64
7731275,4.258,15662,10866,-68.8,9.64
7732131,4.258,15663,10867,-68.8,9.64
7733554,4.26,15666,10869,-69.15,7.82
7734874,4.258,15668,10871,-69.15,7.82
7735660,4.26,15669,10872,-69.15,7.82
7737540,4.26,15673,10875,-69.5,5.74
7738328,4.26,15674,10876,-69.5,5.74
7739304,4.257,15676,10877,-69.85,3.4
7740704,4.26,15679,10879,-69.85,3.4
7741455,4.259,15680,10880,-69.85,3.4
7742922,4.257,15684,10882,-69.85,3.4
7743801,4.258,15686,10883,-69.85,3.4
7744715,4.258,15688,10884,-69.85,3.4
7746237,4.257,15692,10886,-69.85,3.4
7746952,4.258,15693,10887,-69.85,3.4
7747999,4.26,15696,10888,-69.85,3.4
7748925,4.256,15698,10889,-69.5,5.74
7750013,4.259,15701,10890,-69.5,5.74
7750972,4.256,15703,10891,-69.3,4.64
7752445,4.26,15706,10893,-69.3,4.64
7753237,4.258,15707,10894,-69.3,4.64
7754193,4.258,15709,10895,-69.3,4.64
7755831,4.258,15712,10898,-69.3,4.64
7756885,4.257,15714,10899,-69.3,4.64
7757082,4.257,15714,10899,-69.3,4.64
7758629,4.26,15719,10901,-69.3,4.64
7759661,4.257,15721,10902,-68.95,6.58
7760803,4.258,15723,10904,-68.95,6.58
7762783,4.258,15727,10907,-68.95,6.58
7764234,4.259,15730,10909,-68.95,6.58
7765207,4.257,15732,10910,-68.95,6.58
7766067,4.258,15733,10911,-68.95,6.58
7767110,4.258,15735,10912,-68.95,6.58
7768084,4.259,15737,10913,-68.95,6.58
7769236,4.258,15740,10914,-68.95,6.58
7770714,4.256,15743,10916,-68.95,6.58
7771637,4.259,15745,10917,-68.95,6.58
7773006,4.258,15748,10919,-68.95,6.58
7774062,4.258,15750,10920,-68.95,6.58
7774914,4.26,15751,10921,-68.95,6.58
7775735,4.258,15753,10922,-69.3,4.64
7776969,4.26,15757,10923,-69.3,4.64
7777946,4.257,15759,10924,-69.3,4.64
7778953,4.256,15761,10925,-69.3,4.64
7780365,4.257,15764,10927,-69.3,4.64
7781171,4.258,15765,10928,-69.3,4.64
7783098,4.256,15770,10930,-69.3,4.64
7784390,4.258,15772,10932,-69.3,4.64
7785210,4.259,15773,10933,-69.3,4.64
7786767,4.258,15776,10935,-69.3,4.64
7787593,4.256,15777,10936,-69.3,4.64
7788686,4.258,15780,10937,-69.3,4.64
7789818,4.257,15782,10939,-69.3,4.64
7791170,4.258,15785,10941,-69.3,4.64
7792163,4.256,15787,10942,-69.3,4.64
7793067,4.258,15789,10943,-69.3,4.64
7793958,4.256,15791,10944,-69.35,4.77
7795198,4.257,15794,10946,-69.35,4.77
7795976,4.258,15795,10947,-69.35,4.77
7797226,4.258,15799,10948,-69.35,4.77
7798491,4.257,15802,10950,-69.35,4.77
7799533,4.258,15804,10952,-69.35,4.77
7800810,4.258,15807,10954,-69.35,4.77
7801921,4.258,15809,10956,-69.35,4.77
7803070,4.257,15811,10958,-69.35,4.77
7804014,4.256,15813,10959,-69.35,4.77
7804809,4.256,15815,10960,-69.35,4.77
7805907,4.258,15818,10961,-69.55,5.84
7806935,4.258,15821,10962,-69.55,5.84
7807765,4.258,15821,10962,-69.55,5.84
7809252,4.258,15827,10965,-69.55,5.84
7810008,4.258,15828,10966,-69.55,5.84
7811374,4.258,15831,10968,-69.55,5.84
7811575,4.258,15831,10968,-69.55,5.84
7813170,4.258,15836,10970,-69.2,7.96
7814193,4.258,15838,10971,-69.2,7.96
7815078,4.256,15840,10972,-69.2,7.96
7816437,4.256,15842,10974,-69.2,7.96
7817186,4.258,15843,10975,-69.2,7.96
7818257,4.255,15845,10976,-69.2,7.96
7820760,4.257,15850,10980,-69.55,5.84
7821609,4.257,15851,10981,-69.55,5.84
7822514,4.258,15853,10982,-69.55,5.84
7824134,4.256,15857,10984,-69.55,5.84
7824995,4.258,15858,10985,-69.55,5.84
7825936,4.257,15860,10986,-69.55,5.84
7827410,4.256,15863,10988,-69.55,5.84
7828190,4.256,15864,10989,-69.55,5.84
7829479,4.258,15866,10991,-69.55,5.84
7830260,4.257,15867,10992,-69.55,5.84
7831515,4.258,15870,10993,-69.55,5.84
7832481,4.255,15872,10994,-69.55,5.84
7833354,4.256,15874,10995,-69.55,5.84
7834695,4.257,15877,10997,-69.55,5.84
7835873,4.256,15879,10999,-69.55,5.84
7836644,4.257,15880,11000,-69.55,5.84
7837769,4.258,15883,11001,-69.55,5.84
7838663,4.255,15885,11002,-69.55,5.84
7839835,4.255,15887,11004,-69.55,5.84
7841476,4.257,15890,11006,-69.55,5.84
7842631,4.256,15892,11008,-69.55,5.84
7843909,4.255,15894,11010,-69.55,5.84
7845033,4.256,15896,11012,-69.55,5.84
7846057,4.258,15898,11013,-69.55,5.84
7847143,4.257,15900,11014,-69.55,5.84
7847941,4.256,15901,11015,-69.55,5.84
7849308,4.257,15904,11017,-69.55,5.84
7850170,4.257,15905,11018,-69.55,5.84
7851086,4.257,15907,11019,-69.75,6.83
7852431,4.255,15910,11021,-69.75,6.83
7853997,4.255,15914,11023,-69.75,6.83
7854732,4.256,15915,11024,-69.75,6.83
7855751,4.256,15918,11025,-69.7,6.75
7856961,4.256,15921,11027,-69.7,6.75
7859680,4.256,15922,11028,-69.7,6.75
7860958,4.256,15930,11033,-69.7,6.75
7861648,4.256,15931,11034,-69.7,6.75
7862972,4.256,15934,11036,-69.7,6.75
7863748,4.256,15935,11037,-69.7,6.75
7865323,4.256,15938,11039,-69.5,5.74
7866147,4.256,15939,11040,-69.5,5.74
7867290,4.256,15942,11041,-69.5,5.74
7868068,4.256,15943,11042,-69.5,5.74
7869488,4.257,15946,11044,-69.85,3.4
7870260,4.256,15947,11045,-69.85,3.4
7871381,4.256,15950,11046,-69.85,3.4
7872797,4.255,15953,11048,-69.85,3.4
7873644,4.256,15954,11049,-69.85,3.4
7874548,4.257,15956,11050,-70.2,0.8
7875581,4.256,15958,11051,-70.2,0.8
7876709,4.256,15960,11053,-70.2,0.8
7878082,4.255,15963,11055,-70.2,0.8
7878910,4.255,15964,11056,-70.2,0.8
7880057,4.257,15967,11057,-70.2,0.8
7880846,4.256,15968,11058,-70.2,0.8
7882006,4.256,15971,11059,-70.2,0.8
7882915,4.256,15973,11060,-70.2,0.8
7884290,4.255,15975,11062,-70.2,0.8
7885140,4.256,15976,11063,-70.2,0.8
7886650,4.255,15979,11065,-70.2,0.8
7889802,4.253,15986,11070,-70.2,0.8
7890902,4.256,15989,11071,-70.2,0.8
7891703,4.256,15990,11072,-69.85,3.4
7892899,4.255,15992,11074,-69.85,3.4
7894192,4.255,15994,11076,-69.85,3.4
7895012,4.255,15995,11077,-69.85,3.4
7896166,4.255,15998,11078,-69.85,3.4
7896992,4.255,15999,11079,-69.85,3.4
7898071,4.257,16001,11080,-69.5,5.74
7899380,4.255,16003,11082,-69.15,7.82
7900668,4.255,16005,11084,-69.15,7.82
7901955,4.254,16007,11086,-69.15,7.82
7902954,4.254,16009,11087,-69.15,7.82
7904217,4.256,16011,11089,-69.15,7.82
7905206,4.256,16013,11090,-69.15,7.82
7906617,4.255,16016,11092,-69.15,7.82
7907415,4.254,16017,11093,-69.15,7.82
7908562,4.255,16019,11095,-69.15,7.82
7909709,4.255,16021,11097,-69.15,7.82
7911634,4.255,16025,11100,-69.15,7.82
7912309,4.255,16026,11101,-69.15,7.82
7913328,4.256,16029,11102,-69.15,7.82
7914359,4.255,16032,11103,-68.95,6.58
7915728,4.254,16035,11105,-68.95,6.58
7916428,4.253,16036,11106,-68.95,6.58
7917585,4.256,16039,11107,-68.95,6.58
7920428,4.254,16041,11108,-68.95,6.58
7921280,4.255,16046,11113,-68.95,6.58
7922216,4.253,16048,11114,-68.95,6.58
7923407,4.255,16051,11115,-68.95,6.58
7924420,4.253,16053,11116,-68.95,6.58
7927247,4.255,16058,11121,-68.95,6.58
7929656,4.254,16063,11125,-68.95,6.58
7930494,4.253,16065,11126,-68.95,6.58
7931442,4.255,16067,11127,-68.6,8.25
7932696,4.255,16070,11128,-68.8,9.64
7933487,4.255,16071,11129,-68.8,9.64
7934510,4.255,16073,11130,-68.8,9.64
7935658,4.255,16075,11132,-68.8,9.64
7936462,4.255,16076,11133,-68.8,9.64
7939129,4.253,16081,11137,-68.8,9.64
7940431,4.255,16083,11139,-68.8,9.64
7941253,4.255,16084,11140,-68.45,11.21
7942418,4.255,16087,11141,-68.45,11.21
7943367,4.254,16089,11142,-68.45,11.21
7944166,4.253,16090,11143,-68.45,11.21
7945185,4.253,16092,11144,-68.45,11.21
7946750,4.255,16095,11146,-68.45,11.21
7949104,4.255,16100,11150,-68.45,11.21
7949890,4.255,16101,11151,-68.1,12.52
7952045,4.255,16106,11154,-68.3,14.12
7952865,4.255,16107,11155,-68.3,14.12
7954094,4.253,16109,11157,-67.95,15.31
7957829,4.251,16117,11163,-67.95,15.31
7958915,4.254,16119,11165,-67.95,15.31
7961040,4.254,16124,11168,-67.95,15.31
7962070,4.253,16126,11169,-67.95,15.31
7963589,4.254,16129,11171,-67.95,15.31
7964372,4.253,16130,11172,-67.95,15.31
7965278,4.254,16132,11173,-67.95,15.31
7966656,4.254,16135,11175,-67.95,15.31
7967849,4.255,16137,11177,-67.95,15.31
7968843,4.255,16140,11178,-67.95,15.31
7969549,4.254,16141,11179,-67.95,15.31
